CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,DistrictID,DistrictName,PoliceStationName
2817,100020005202400005,202400005,2024-01-28,30,5,1,1,3,12,1,2,2024-01-27 16:50:24,2024-01-28 03:50:24,2024-01-28 22:50:24,13.19468,77.609202,"Complainant Basavaraj Sheikh reported an incident of Molestation at the stated location. Peter Rao, Kavitha Swamy, Nagaraj Hegde was named as accused. Investigation taken up by jurisdictional police.",2,Bengaluru Rural,Bengaluru Rural PS-1
2818,100310121202300005,202300005,2023-05-15,987,121,1,2,4,13,1,31,2023-05-14 00:12:59,2023-05-14 07:12:59,2023-05-14 17:12:59,12.382614,75.681932,"Complainant Manjula Fernandes reported an incident of Cheating at the stated location. Manjunath Rao, Kiran Swamy was named as accused. Investigation taken up by jurisdictional police.",31,Kodagu,Kodagu PS-1
2819,100240096202300006,202300006,2023-10-22,782,96,1,1,6,18,2,24,2023-10-22 12:24:54,2023-10-22 20:24:54,2023-10-23 14:24:54,15.414117,74.965867,"Complainant Naveen Swamy reported an incident of NDPS Trafficking at the stated location. Kiran Patil, Geetha was named as accused. Investigation taken up by jurisdictional police.",24,Dharwad,Dharwad PS-4
2820,300120048202500001,202500001,2025-02-10,386,48,2,2,4,13,1,12,2025-02-08 11:45:08,2025-02-08 12:45:08,2025-02-09 20:45:08,14.376879,75.795989,Complainant Manjula Reddy reported an incident of Cheating at the stated location. Naveen Shetty was named as accused. Investigation taken up by jurisdictional police.,12,Davanagere,Davanagere PS-4
2821,100060022202300007,202300007,2023-02-02,163,22,1,2,1,4,4,6,2023-01-30 14:32:42,2023-01-30 15:32:42,2023-01-31 06:32:42,12.499519,76.791544,Complainant Shivakumar Desai reported an incident of Simple Hurt at the stated location. Vinay Kulkarni was named as accused. Investigation taken up by jurisdictional police.,6,Mandya,Mandya PS-2
2822,100090034202600003,202600003,2026-04-27,267,34,1,2,6,17,5,9,2026-04-26 14:56:19,2026-04-27 02:56:19,2026-04-27 15:56:19,13.061151,78.185841,Complainant Manjula reported an incident of NDPS Possession at the stated location. Deepak Fernandes was named as accused. Investigation taken up by jurisdictional police.,9,Kolar,Kolar PS-2
2823,100180071202300009,202300009,2023-12-26,572,71,1,2,2,9,1,18,2023-12-23 04:04:56,2023-12-23 10:04:56,2023-12-24 12:04:56,17.223718,76.735528,Complainant Rekha Poojary reported that his/her two-wheeler parked near Kalaburagi area was stolen between the incident hours. Vehicle Theft case registered. Accused Kiran Kumar identified through CCTV footage.,18,Kalaburagi,Kalaburagi PS-3
2824,100250100202300031,202300031,2023-09-17,815,100,1,2,3,11,2,25,2023-09-17 13:54:45,2023-09-18 01:54:45,2023-09-18 14:54:45,15.410449,75.239561,"Complainant Ravi reported an incident of Cruelty by Husband at the stated location. Kiran Patil, Vinay Hegde was named as accused. Investigation taken up by jurisdictional police.",25,Hubballi City,Hubballi City PS-4
2825,100040013202500013,202500013,2025-02-20,93,13,1,2,2,8,1,4,2025-02-19 03:28:12,2025-02-19 09:28:12,2025-02-20 13:28:12,12.316247,76.710977,Complainant Lakshmi D'Souza reported an incident of Theft at the stated location. Deepak Naik was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-1
2826,100010002202400021,202400021,2024-03-30,7,2,1,1,1,1,2,1,2024-03-26 03:38:12,2024-03-26 03:38:12,2024-03-27 18:38:12,13.107988,77.674758,Complainant Bhagya Shetty reported an incident of Murder at the stated location. Abdul Fernandes was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-2
2827,100230091202400007,202400007,2024-07-07,741,91,1,2,2,7,1,23,2024-07-07 11:01:55,2024-07-07 18:01:55,2024-07-08 03:01:55,15.932637,74.529202,Complainant Padma reported house break-in at Belagavi area during night hours; gold ornaments and cash stolen. House Burglary case registered. Accused Padma Reddy under investigation.,23,Belagavi,Belagavi PS-3
2828,100010002202300022,202300022,2023-07-21,7,2,1,2,2,8,4,1,2023-07-17 16:08:41,2023-07-18 03:08:41,2023-07-19 09:08:41,13.043582,77.731737,"Complainant Sunitha reported an incident of Theft at the stated location. Imran Khan, Peter Murthy was named as accused. Investigation taken up by jurisdictional police.",1,Bengaluru City,Bengaluru City PS-2
2829,100050017202400002,202400002,2024-11-01,127,17,1,2,2,9,1,5,2024-10-30 03:10:20,2024-10-30 09:10:20,2024-10-30 14:10:20,12.278981,76.754003,Complainant Rekha Reddy reported that his/her two-wheeler parked near Mysuru District area was stolen between the incident hours. Vehicle Theft case registered. Accused Vinay Sheikh identified through CCTV footage.,5,Mysuru District,Mysuru District PS-1
2830,300010002202500003,202500003,2025-05-01,9,2,2,2,5,15,4,1,2025-04-29 04:43:39,2025-04-29 07:43:39,2025-04-30 04:43:39,12.964875,77.735974,Complainant Roopa Fernandes reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Vani Khan.,1,Bengaluru City,Bengaluru City PS-2
2831,100260101202400006,202400006,2024-04-18,832,101,1,2,2,9,4,26,2024-04-14 21:37:40,2024-04-15 04:37:40,2024-04-15 10:37:40,15.4267,75.539227,"Complainant Arun Naik reported that his/her two-wheeler parked near Gadag area was stolen between the incident hours. Vehicle Theft case registered. Accused Lakshmi Swamy, Naveen Khan identified through CCTV footage.",26,Gadag,Gadag PS-1
2832,800010001202300003,202300003,2023-06-04,4,1,4,2,4,13,1,1,2023-06-02 23:51:53,2023-06-03 09:51:53,2023-06-03 20:51:53,13.089409,77.522112,Complainant Meena Naik reported an incident of Cheating at the stated location. Ayesha Khan was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-1
2833,100230091202300004,202300004,2023-07-18,740,91,1,2,2,10,1,23,2023-07-18 06:28:22,2023-07-18 10:28:22,2023-07-20 08:28:22,15.915068,74.408647,Complainant Nagaraj Kumar stated that unknown persons on a motorcycle snatched her gold chain near Belagavi area and fled. Case of Chain Snatching registered against Salman Murthy.,23,Belagavi,Belagavi PS-3
2834,100070025202400004,202400004,2024-05-23,186,25,1,2,2,8,2,7,2024-05-20 01:14:08,2024-05-20 03:14:08,2024-05-22 00:14:08,12.981144,75.979385,Complainant Geetha Gowda reported an incident of Theft at the stated location. Naveen Swamy was named as accused. Investigation taken up by jurisdictional police.,7,Hassan,Hassan PS-1
2835,100160062202400003,202400003,2024-05-18,499,62,1,1,2,5,2,16,2024-05-14 09:22:18,2024-05-14 13:22:18,2024-05-15 13:22:18,15.438722,76.2131,Complainant Salman Naik reported an incident of Robbery at the stated location. Karthik Acharya was named as accused. Investigation taken up by jurisdictional police.,16,Koppal,Koppal PS-2
2836,100180071202300010,202300010,2023-11-18,568,71,1,2,5,16,1,18,2023-11-15 22:11:39,2023-11-15 22:11:39,2023-11-15 23:11:39,17.37782,76.779389,"Complainant Venkatesh Swamy reported an incident of Identity Theft at the stated location. Naveen, Ravi Swamy, Pooja Rao was named as accused. Investigation taken up by jurisdictional police.",18,Kalaburagi,Kalaburagi PS-3
2837,100040015202300027,202300027,2023-12-26,109,15,1,2,1,4,2,4,2023-12-22 06:48:07,2023-12-22 13:48:07,2023-12-23 12:48:07,12.306678,76.553476,Complainant Mary Desai reported an incident of Simple Hurt at the stated location. Shivakumar D'Souza was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-3
2838,100190076202400003,202400003,2024-03-25,608,76,1,2,4,13,1,19,2024-03-24 23:59:45,2024-03-25 03:59:45,2024-03-26 03:59:45,17.971979,77.411219,"Complainant Manjunath Murthy reported an incident of Cheating at the stated location. Naveen Sheikh, Fathima Acharya was named as accused. Investigation taken up by jurisdictional police.",19,Bidar,Bidar PS-4
2839,100100040202600003,202600003,2026-01-06,317,40,1,1,2,5,2,10,2026-01-05 06:36:56,2026-01-05 09:36:56,2026-01-05 21:36:56,13.579702,77.756303,Complainant Raghavendra Fernandes reported an incident of Robbery at the stated location. Abdul Murthy was named as accused. Investigation taken up by jurisdictional police.,10,Chikkaballapura,Chikkaballapura PS-4
2840,100010004202300017,202300017,2023-07-05,29,4,1,2,2,7,4,1,2023-07-03 16:02:26,2023-07-04 03:02:26,2023-07-06 01:02:26,12.918139,77.668549,"Complainant Kiran Shetty reported house break-in at Bengaluru City area during night hours; gold ornaments and cash stolen. House Burglary case registered. Accused Meena Poojary, Anand Kumar under investigation.",1,Bengaluru City,Bengaluru City PS-4
2841,100250100202300032,202300032,2023-12-18,822,100,1,2,2,8,2,25,2023-12-15 16:00:01,2023-12-16 00:00:01,2023-12-16 09:00:01,15.502392,75.073599,Complainant Meena Hegde reported an incident of Theft at the stated location. Manjunath Sheikh was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-4
2842,100280112202300010,202300010,2023-09-23,913,112,1,2,2,9,2,28,2023-09-22 05:21:14,2023-09-22 06:21:14,2023-09-23 13:21:14,14.83533,74.823763,Complainant Basavaraj Reddy reported that his/her two-wheeler parked near Uttara Kannada area was stolen between the incident hours. Vehicle Theft case registered. Accused Deepak Acharya identified through CCTV footage.,28,Uttara Kannada,Uttara Kannada PS-4
2843,100270108202400003,202400003,2024-10-08,880,108,1,2,4,13,4,27,2024-10-05 00:38:03,2024-10-05 12:38:03,2024-10-06 16:38:03,14.934514,75.368841,Complainant Rekha Acharya reported an incident of Cheating at the stated location. Ravi Poojary was named as accused. Investigation taken up by jurisdictional police.,27,Haveri,Haveri PS-4
2844,100240094202400006,202400006,2024-09-20,766,94,1,1,1,1,3,24,2024-09-18 07:00:22,2024-09-18 18:00:22,2024-09-19 05:00:22,15.354144,74.948463,Complainant Pooja Gowda reported an incident of Murder at the stated location. Naveen Kulkarni was named as accused. Investigation taken up by jurisdictional police.,24,Dharwad,Dharwad PS-2
2845,100020005202500002,202500002,2025-02-16,33,5,1,2,4,13,4,2,2025-02-14 17:50:19,2025-02-15 03:50:19,2025-02-16 14:50:19,13.154291,77.696011,Complainant Chandrashekar Swamy reported an incident of Cheating at the stated location. Santosh Reddy was named as accused. Investigation taken up by jurisdictional police.,2,Bengaluru Rural,Bengaluru Rural PS-1
2846,100040014202500022,202500022,2025-09-28,101,14,1,2,1,4,5,4,2025-09-26 08:59:46,2025-09-26 18:59:46,2025-09-27 10:59:46,12.265077,76.725808,Complainant Geetha Desai reported an incident of Simple Hurt at the stated location. Naveen Swamy was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-2
2847,100130050202600004,202600004,2026-04-04,396,50,1,2,1,4,2,13,2026-04-03 23:44:54,2026-04-04 08:44:54,2026-04-04 16:44:54,14.158885,76.507572,Complainant Anand Rao reported an incident of Simple Hurt at the stated location. Joseph Hegde was named as accused. Investigation taken up by jurisdictional police.,13,Chitradurga,Chitradurga PS-2
2848,100210081202600002,202600002,2026-06-10,660,81,1,2,5,15,5,21,2026-06-08 11:19:14,2026-06-08 17:19:14,2026-06-09 03:19:14,16.910052,75.665384,Complainant Shruthi Khan reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Santosh Acharya.,21,Vijayapura,Vijayapura PS-1
2849,100050019202300004,202300004,2023-03-08,144,19,1,2,4,13,1,5,2023-03-06 01:23:45,2023-03-06 05:23:45,2023-03-07 11:23:45,12.279909,76.58502,"Complainant Lokesh Shetty reported an incident of Cheating at the stated location. Santosh Kulkarni, Peter Gowda was named as accused. Investigation taken up by jurisdictional police.",5,Mysuru District,Mysuru District PS-3
2850,100040016202400022,202400022,2024-05-08,118,16,1,2,2,8,5,4,2024-05-08 14:11:41,2024-05-09 02:11:41,2024-05-10 15:11:41,12.331951,76.770734,Complainant Girish Naik reported an incident of Theft at the stated location. Nagaraj Kumar was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-4
2851,300250097202300003,202300003,2023-09-12,788,97,2,2,1,4,1,25,2023-09-10 21:59:27,2023-09-10 23:59:27,2023-09-11 02:59:27,15.390011,75.180376,"Complainant Ravi reported an incident of Simple Hurt at the stated location. Peter Sheikh, Basavaraj Khan was named as accused. Investigation taken up by jurisdictional police.",25,Hubballi City,Hubballi City PS-1
2852,100110043202600001,202600001,2026-01-04,341,43,1,1,1,2,2,11,2026-01-02 11:18:45,2026-01-02 19:18:45,2026-01-04 04:18:45,14.006871,75.650816,"Complainant Meena Shetty reported an incident of Attempt to Murder at the stated location. Anand, Abdul Poojary was named as accused. Investigation taken up by jurisdictional police.",11,Shivamogga,Shivamogga PS-3
2853,100100037202400004,202400004,2024-09-13,292,37,1,2,2,9,1,10,2024-09-12 11:26:42,2024-09-12 11:26:42,2024-09-14 00:26:42,13.535977,77.625156,"Complainant Kiran Kumar reported that his/her two-wheeler parked near Chikkaballapura area was stolen between the incident hours. Vehicle Theft case registered. Accused Vani Reddy, Abdul Gowda identified through CCTV footage.",10,Chikkaballapura,Chikkaballapura PS-1
2854,100230091202600004,202600004,2026-03-12,743,91,1,2,5,15,2,23,2026-03-11 05:14:33,2026-03-11 10:14:33,2026-03-11 14:14:33,15.868235,74.603045,"Complainant Meena Reddy reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Shivakumar Kulkarni, Anand Naik, Anand Kumar.",23,Belagavi,Belagavi PS-3
2855,100030011202400006,202400006,2024-08-08,79,11,1,1,2,5,1,3,2024-08-06 10:48:46,2024-08-06 22:48:46,2024-08-08 14:48:46,12.82257,77.277835,Complainant Salman Fernandes reported an incident of Robbery at the stated location. Girish Hegde was named as accused. Investigation taken up by jurisdictional police.,3,Ramanagara,Ramanagara PS-3
2856,100190076202500001,202500001,2025-08-28,611,76,1,2,2,8,2,19,2025-08-25 22:14:18,2025-08-26 01:14:18,2025-08-26 16:14:18,17.885447,77.44883,Complainant Manjula Naik reported an incident of Theft at the stated location. Manjunath D'Souza was named as accused. Investigation taken up by jurisdictional police.,19,Bidar,Bidar PS-4
2857,100010003202500028,202500028,2025-02-03,13,3,1,1,6,18,4,1,2025-01-31 20:32:10,2025-02-01 00:32:10,2025-02-01 13:32:10,13.086929,77.652454,Complainant Divya Poojary reported an incident of NDPS Trafficking at the stated location. Salman Swamy was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-3
2858,100250100202500028,202500028,2025-09-18,818,100,1,2,5,16,2,25,2025-09-16 12:15:04,2025-09-16 22:15:04,2025-09-17 16:15:04,15.504002,75.001593,Complainant Ravi Desai reported an incident of Identity Theft at the stated location. Ravi was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-4
2859,100250100202600013,202600013,2026-04-17,820,100,1,1,3,12,4,25,2026-04-13 17:59:24,2026-04-14 02:59:24,2026-04-14 15:59:24,15.267144,75.064157,Complainant Umesh Reddy reported an incident of Molestation at the stated location. Harish Hegde was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-4
2860,100190074202400006,202400006,2024-05-17,597,74,1,2,2,9,2,19,2024-05-17 03:17:52,2024-05-17 15:17:52,2024-05-18 20:17:52,17.773428,77.559413,Complainant Nagaraj Murthy reported that his/her two-wheeler parked near Bidar area was stolen between the incident hours. Vehicle Theft case registered. Accused Lakshmi Sheikh identified through CCTV footage.,19,Bidar,Bidar PS-2
2861,100080031202300002,202300002,2023-07-03,243,31,1,2,5,15,1,8,2023-06-30 16:52:35,2023-06-30 16:52:35,2023-07-02 14:52:35,13.419212,77.061904,"Complainant Shivakumar Hegde reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Roopa Murthy, Umesh Reddy, Shivakumar Rao.",8,Tumakuru,Tumakuru PS-3
2862,800040015202500001,202500001,2025-07-31,110,15,4,2,2,8,1,4,2025-07-28 19:23:12,2025-07-29 03:23:12,2025-07-29 16:23:12,12.21048,76.610635,Complainant Anand Swamy reported an incident of Theft at the stated location. Suresh Hegde was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-3
2863,300140053202300001,202300001,2023-09-05,431,53,2,2,2,8,1,14,2023-09-02 12:15:37,2023-09-02 16:15:37,2023-09-03 23:15:37,15.126551,76.802764,"Complainant Meena Kumar reported an incident of Theft at the stated location. Lokesh Rao, Karthik Kumar was named as accused. Investigation taken up by jurisdictional police.",14,Ballari,Ballari PS-1
